playerId,predict_proba
1302.0,0.0
2307.0,-0.287128712871287
2354.0,1.4382022471910112
4365.0,-0.08811354228267287
71251.0,-1.526315789473684
71441.0,-0.6129032258064517
79848.0,-0.6276150627615058
80668.0,0.0
89756.0,-1.0526315789473681
238227.0,-0.6129032258064517
494259.0,-0.6129032258064517
494277.0,0.1510735343197242
494287.0,-1.0526315789473681
494289.0,1.0
494307.0,2.372384937238494
496733.0,-0.6276150627615058
496735.0,1.0
496739.0,0.3723849372384942
1037374.0,2.0
2495108.0,1.186555497655029
2495153.0,0.8460691477648101
2495281.0,1.8105871844295054
2495343.0,2.0
2495504.0,-0.9000319386777387
2495507.0,-1.9000319386777387
2495613.0,0.3723849372384942
2495617.0,0.47368421052631593
2495775.0,-1.0881135422826729
2495807.0,-0.9000319386777387
2495872.0,1.0
2505660.0,1.0
2505708.0,0.0
2506345.0,1.0
2506352.0,0.0
2506789.0,-2.574257425742574
2507167.0,0.3723849372384942
2507843.0,0.47368421052631593
2507917.0,1.3723849372384942
2508004.0,-1.5617977528089888
2508084.0,1.0
2508107.0,-1.5617977528089888
2525323.0,-0.287128712871287
2530491.0,-0.9000319386777387
2530794.0,-0.287128712871287
2532800.0,-0.6276150627615058
2532804.0,0.4382022471910112
2532848.0,0.13186664867053666
2532861.0,1.0
2532875.0,-1.1747009786154405
2532877.0,2.0
2532898.0,2.372384937238494
2532920.0,1.8105871844295054
2532946.0,-0.6276150627615058
2532948.0,-0.287128712871287
2532961.0,2.473684210526316
2532966.0,0.3723849372384942
2532986.0,0.3723849372384942
2533008.0,0.0
2533049.0,1.0
2533056.0,0.0
2533058.0,0.47368421052631593
2533059.0,-0.6276150627615058
2533060.0,1.473684210526316
2533062.0,-1.0526315789473681
2534741.0,-1.0
2534830.0,-0.6129032258064517
2535687.0,-2.0
2539219.0,-2.0
2539233.0,1.0
2539237.0,0.7447698744769884
2539240.0,0.3723849372384942
2539243.0,0.3723849372384942
2539277.0,1.0
2539290.0,0.3723849372384942
2539309.0,0.8460691477648101
2539311.0,2.0
2539320.0,1.0
2539334.0,-4.900031938677739
2539338.0,-1.1747009786154405
2539653.0,-5.900031938677739
2539932.0,-0.9000319386777387
2539935.0,0.8460691477648101
2539943.0,1.8105871844295054
2539982.0,-0.6276150627615058
2540140.0,0.3723849372384942
2540143.0,1.0
2540152.0,0.0
2540155.0,0.0852562243672072
2540162.0,1.1510735343197243
2540164.0,0.4382022471910112
2540180.0,1.0
2540197.0,2.0
2540219.0,-0.6129032258064517
2540288.0,-0.6129032258064517
2541162.0,1.1318666486705367
2541200.0,0.3723849372384942
2541202.0,-0.6129032258064517
2541243.0,-2.0
2541539.0,-0.287128712871287
2541792.0,0.38709677419354827
2541832.0,-0.22580645161290347
2541958.0,1.0
2543459.0,-0.287128712871287
2543464.0,-1.0881135422826729
2543470.0,-0.9147437756327927
2543474.0,1.0
2543492.0,2.0
2543505.0,2.372384937238494
2543597.0,-1.0
2543608.0,-1.0
2543637.0,2.0
2543680.0,-1.287128712871287
2543681.0,2.186555497655029
2543699.0,-1.526315789473684
2543711.0,0.7594817114320425
2543712.0,-1.0
2543738.0,-1.0
2543741.0,-1.6129032258064517
2543769.0,-0.6129032258064517
2543811.0,0.38709677419354827
2543814.0,0.47368421052631593
2543830.0,-0.9000319386777387
2543850.0,-2.0
2550164.0,2.0
2550613.0,1.1510735343197243
2550654.0,-1.6129032258064517
2550842.0,1.0
2552262.0,-0.6129032258064517
2552265.0,-0.287128712871287
2552279.0,0.47368421052631593
2552301.0,-1.0
2552312.0,0.0852562243672072
2552315.0,-1.0
2552385.0,2.186555497655029
2552386.0,1.0
2552389.0,2.0
2552392.0,-2.0
2552434.0,0.47368421052631593
2552448.0,0.0852562243672072
2552454.0,-0.17470097861544054
2552484.0,1.3723849372384942
2552488.0,1.0
2552490.0,1.0
2552568.0,-0.22580645161290347
2552689.0,-0.6276150627615058
2552697.0,-1.287128712871287
2553353.0,1.3723849372384942
2553500.0,1.186555497655029
2553536.0,1.0
2553637.0,0.3723849372384942
2553655.0,0.3723849372384942
2553657.0,1.0
2553796.0,0.4382022471910112
2553822.0,-1.1747009786154405
2555158.0,1.1510735343197243
2555161.0,-2.287128712871287
2555162.0,-2.287128712871287
2555166.0,2.0
2555173.0,-0.287128712871287
2555175.0,0.0
2555177.0,-0.287128712871287
2555255.0,-5.287128712871287
2555256.0,0.3723849372384942
2555277.0,1.8105871844295054
2555280.0,1.1318666486705367
2555310.0,-0.22580645161290347
2555322.0,0.0
2555329.0,0.7594817114320425
2555344.0,0.3723849372384942
2555349.0,-0.287128712871287
2555355.0,0.47368421052631593
2555378.0,-0.08811354228267287
2555383.0,-0.6276150627615058
2555386.0,-0.6276150627615058
2555394.0,0.47368421052631593
2555505.0,0.0
2555522.0,-0.5617977528089888
2555528.0,1.0
2555530.0,2.372384937238494
2555531.0,0.38709677419354827
2555539.0,0.8460691477648101
2555540.0,1.0
2555542.0,-0.287128712871287
2555550.0,2.372384937238494
2556148.0,1.0
2556277.0,2.0
2556278.0,2.372384937238494
2556367.0,1.473684210526316
2556443.0,-0.287128712871287
2556445.0,-4.900031938677739
2556475.0,2.0
2556480.0,-2.574257425742574
2556512.0,-0.6129032258064517
2556559.0,-1.0
2556571.0,-1.0
2556593.0,2.0
2556617.0,1.3723849372384942
2556642.0,-1.0
2556655.0,-0.6129032258064517
2556711.0,1.0
2556735.0,1.0
2556828.0,1.0
2557840.0,-0.22580645161290347
2557867.0,0.3723849372384942
2557880.0,0.3723849372384942
2557881.0,0.3723849372384942
2557920.0,-0.6129032258064517
2557927.0,1.0
2557955.0,-0.6129032258064517
2557958.0,0.3723849372384942
2557961.0,1.0
2557967.0,0.0
2557979.0,1.3723849372384942
2557995.0,1.0
2557996.0,-2.574257425742574
2558005.0,1.1510735343197243
2558009.0,-0.6129032258064517
2558060.0,0.38709677419354827
2558061.0,1.3723849372384942
2558062.0,0.8460691477648101
2558064.0,0.3723849372384942
2558065.0,1.1510735343197243
2558067.0,-0.5263157894736841
2558094.0,1.0
2558108.0,-0.6129032258064517
2558121.0,-1.9000319386777387
2558133.0,0.4382022471910112
2558136.0,0.8105871844295054
2558157.0,-0.6129032258064517
2558159.0,-0.22580645161290347
2558163.0,2.0
2558176.0,2.186555497655029
2558183.0,2.0
2558184.0,-3.900031938677739
2558248.0,-1.0
2558259.0,0.3723849372384942
2558847.0,1.3723849372384942
2558849.0,0.3723849372384942
2558853.0,1.0
2558857.0,-1.0
2558976.0,0.38709677419354827
2559053.0,0.8460691477648101
2559054.0,0.3723849372384942
2559087.0,1.0
2560712.0,-0.6276150627615058
2560713.0,0.3723849372384942
2560714.0,1.0
2560718.0,1.0
2560725.0,0.47368421052631593
2560728.0,0.3723849372384942
2560753.0,0.0
2560754.0,-1.0526315789473681
2560755.0,-2.287128712871287
2560760.0,1.0
2560766.0,0.3723849372384942
2560789.0,0.38709677419354827
2560795.0,-1.0
2560822.0,-0.6276150627615058
2560827.0,-0.287128712871287
2560830.0,-0.6129032258064517
2560850.0,-0.287128712871287
2560851.0,1.0
2560877.0,1.186555497655029
2560881.0,-0.287128712871287
2560886.0,1.3723849372384942
2560901.0,1.0
2560908.0,-0.22580645161290347
2560913.0,-0.6129032258064517
2560914.0,0.3723849372384942
2560917.0,-1.9000319386777387
2560946.0,2.372384937238494
2560947.0,-1.0
2560952.0,-2.287128712871287
2560956.0,-1.0
2560966.0,0.47368421052631593
2560970.0,1.473684210526316
2561001.0,-2.0
2561006.0,-0.287128712871287
2561008.0,0.13186664867053666
2561042.0,1.0
2561117.0,-0.287128712871287
2561132.0,1.0
2561318.0,-1.0
2561644.0,1.0
